UID,Discipline,Title,Keywords,Language,RVK,Length_RVK
52647,Europäisches Management,Coaching - ungenutztes Potenzial? : Analyse und Vorschläge zur Optimierung von Coaching als Instrument zur Personalentwicklung bei KMU,Coaching|Personalentwicklung|Klein- und Mittelbetrieb|Hochschulschrift|Coaching|Personalentwicklung|Klein- und Mittelbetrieb,de,QP 120,3
240236,Betriebswirtschaft,Kundenwertanalyse : ein Element des Kundenrückgewinnungsprozesses,Kundenwert|Kundenmanagement|Hochschulschrift|Kundenwert|Kundenmanagement,de,QP 120,3
66062,Physikalische Technik,Analytische Untersuchung physikalisch-chemischer Eigenschaften von hafniumbasierten MIM-Strukturen,Metall-Isolator-Metall-System|Hafniumverbindungen|Resistives Schalten|Nichtflüchtiger Speicher|Messtechnik|Hochschulschrift|Metall-Isolator-Metall-System|Hafniumverbindungen|Resistives Schalten|Nichtflüchtiger Speicher|Messtechnik,de,ZL 3000,4
101309,Wirtschaftsingenieurwesen,Marktrecherche und Bewertung kommerziell erhältlicher Software für die automatisierte Ply-Book-Erstellung im ULTRALITEC®-Prozess,Leichtbau|CAE|Software|Hochschulschrift|Leichtbau|CAE|Software,de,QP 500,3
240237,Business Management,Standortbezogenes Marketing : Chancen und Risiken für die Implementierung anhand der Nutzerwahrnehmung,Marketing|Standortbezogener Dienst|Hochschulschrift|Marketing|Standortbezogener Dienst,de,QP 120,3
129062,Wirtschaft / Recht,Entwicklung und Implementierung einer durchgängigen Vertriebssteuerung durch den Einsatz eines Kennzahlensystems im Dienstleistungssektor am Beispiel der ALBA Berlin GmbH,Controlling|Betriebsanalyse|Hochschulschrift|Controlling|Betriebsanalyse,de,PN 216,3
240239,Wirtschaftsinformatik,Konzeptionelle Umstellung einer excelbasierten Datenbank auf Access und die damit verbundenen Prozessanpassungen bei der Cura Seniorenwohn- und Pflegeheime Dienstleistungs GmbH,Datenbanksystem|Hochschulschrift|Datenbanksystem,de,QH 500,3
129063,Wirtschaft / Recht,Zur Wahrung der Anforderungen an die Schriftform eines Verbraucherdarlehensvertrages bei Unterzeichnung auf einem elektronischen Schreibtablett unter Berücksichtigung des Urteils des OLG München vom 04.06.2012 mit dem Aktenzeichen 19 U 771/12,Widerrufsrecht|Hochschulschrift|Widerrufsrecht,de,PN 216,3
95443,Wirtschaftsingenieurwesen,Wettbewerbsorientierte Preispositionierung innerhalb des deutschen Automobilmarktes am Beispiel des Jeep Cherokee,Hochschulschrift,de,QP 500,3
36767,Wirtschaftsingenieurwesen,Ausarbeitung eines Marketingkonzeptes für den Betrieb einer Mitfahrzentrale in Polen,Mitfahrzentrale|Marketingkonzept|Polen|Hochschulschrift|Polen|Mitfahrzentrale|Marketingkonzept,de,QP 500,3
31235,Wirtschaftsingenieurwesen,Lieferantenqualität: Externe Kunden-Lieferanten-Beziehungen in der Massenproduktion der Elektronik-Konsumgüterindustrie,Elektronikindustrie|Qualitätsmanagement|Lieferantenwahl|Lieferantenbeurteilung|Hochschulschrift|Elektronikindustrie|Qualitätsmanagement|Lieferantenwahl|Lieferantenbeurteilung,de,QP 500,3
240241,Wirtschaftsinformatik,Konzeption und Implementierung einer Lösung zur Erfassung des Leistungsstandes einer Seminargruppe in eine eigenentwickelte E-Learning Webapplikation,E-Learning|Digitalisierung|Hochschulschrift|E-Learning|Digitalisierung,de,QH 500,3
65453,Europäisches Management,Probleme der Beziehungen zwischen der EU und der Ukraine auf dem Gebiet der Energiepolitik,Europäische Union|Außenpolitik|Energiepolitik|Ukraine|Hochschulschrift|Außenpolitik|Energiepolitik|Europäische Union|Ukraine,de,QP 120,3
264458,Europäisches Management,Verschiebt die wahrgenommene Bedrohung von Einwanderung die politische Einstellung der Deutschen zum bedingungslosen Grundeinkommen nach rechts?,Garantiertes Mindesteinkommen|Einwanderung|Hochschulschrift|Garantiertes Mindesteinkommen|Einwanderung,de,QP 120,3
50349,Verwaltung / Recht,Anforderungen und rechtliche Grundlagen des Bodenschutzes,Bodenschutz|Bodenverschmutzung|Umweltrecht|Hochschulschrift|Bodenschutz|Bodenverschmutzung|Umweltrecht,de,PN 216,3
129064,Wirtschaft / Recht,Konzerninterne Arbeitnehmerüberlassung unter besonderer Betrachtung der AÜG-Novelle vom Jahre 2011,Arbeitnehmerüberlassung|Hochschulschrift|Arbeitnehmerüberlassung,de,PN 216,3
240244,Betriebswirtschaft,Beurteilung der Wirtschaftlichkeit der Backwarenindustrie : Eine empirische Untersuchung der Rentabilität der Lieken AG und Harry-Brot GmbH,Backwarenindustrie|Rentabilität|Hochschulschrift|Backwarenindustrie|Rentabilität,de,QP 120,3
240245,Betriebswirtschaft,Controllinginstrumente im Mittelstand : Möglichkeiten und Grenzen,Controlling|Mittelstand|Hochschulschrift|Controlling|Mittelstand,de,QP 120,3
264462,Aviation Management,Persönlichkeitsdiversität und ihr Einfluss auf ein effektives Teambuilding - am Beispiel von Cabin Crews,Teamwork|Vielfalt|Teamentwicklung|Hochschulschrift|Teamwork|Vielfalt|Teamentwicklung,de,ZO 7202,4
101311,Logistik,Modellierung einer Supply Chain für die Ersatzteillogistik von kleinen und mittleren Unternehmen in der Medizintechnik,Klein- und Mittelbetrieb|Supply Chain Management|Medizintechnische Industrie|Telekommunikationsindustrie|Ersatzteilversorgung|Hochschulschrift|Klein- und Mittelbetrieb|Supply Chain Management|Medizintechnische Industrie|Telekommunikationsindustrie|Ersatzteilversorgung,de,QP 500,3
240247,Wirtschaftsinformatik,Abbildung von flexiblen Verkehrsszenarien für Fahrassistenzsysteme durch QR-Code markierte Objekte,QR-Code|Autonomes Fahrzeug|Hochschulschrift|QR-Code|Autonomes Fahrzeug,de,QH 500,3
52648,Europäisches Management,Auswirkungen allgemeiner Studiengebühren auf den Wirtschaftsstandort Deutschland : Analysen und Lösungen,Standortfaktor (Wirtschaft)|Studiengebühr|Deutschland|Hochschulschrift|Standortfaktor (Wirtschaft)|Deutschland|Studiengebühr,de,QP 120,3
65454,Europäisches Management,Optimierung der Personalarbeit des Personalmarketings unter besonderer Verwendung der Eventkommunikation,Personalwesen|Personalmarketing|Event-Marketing|Hochschulschrift|Personalwesen|Personalmarketing|Event-Marketing,de,QP 120,3
66065,Maschinenbau,Konzipierung und Erstellung eines Pflichtenheftes zur Einführung eines ERP-Systems bei der Firma Bosch Rexroth Interlit GmbH,Hochschulschrift,de,ZL 3000,4
240249,Wirtschaftsinformatik,Auswirkung der europäischen Datenschutz-Grundverordnung (DSGVO) auf Unternehmen in Deutschland : detailliert untersucht an einer örtlichen Berufsausübungsgemeinschaft (öBAG) im zahnmedizinischen Bereich,Europäische Union: Datenschutz-Grundverordnung|Datenschutz|Zahnmedizin|Hochschulschrift|Europäische Union: Datenschutz-Grundverordnung|Datenschutz|Zahnmedizin,de,QH 500,3
24414,Wirtschaftsingenieurwesen,"Entwicklung eines Marketingaudits für ein mittelständisches Unternehmen aus Thüringen für die Bereiche Heizung, Sanitär, Lüftung, Elektro und Kundendienst",Klein- und Mittelbetrieb|Marketingaudit|Entwicklungsmodell|Hochschulschrift|Klein- und Mittelbetrieb|Marketingaudit|Entwicklungsmodell,de,QP 500,3
149567,Wirtschaft / Recht,Die vertikale Preisbindung an Mindestverkaufspreise,Europäische Union|Mindestpreis|Preisbindung|USA|Hochschulschrift|Mindestpreis|Preisbindung|Europäische Union|USA,de,PN 216,3
62238,Betriebswirtschaft,Human-Resource-Kennzahlen als Instrument des strategischen Personalcontrollings,Personalentwicklung|Kennzahl|Personalcontrolling|Hochschulschrift|Personalentwicklung|Kennzahl|Personalcontrolling,de,QP 120,3
52612,Verwaltung / Recht,Die Erschleichung eines Aufenthaltstitels,Ausländerrecht|Aufenthaltsrecht|Aufenthaltsgenehmigung|Scheinehe|Hochschulschrift|Ausländerrecht|Aufenthaltsrecht|Aufenthaltsgenehmigung|Scheinehe,de,PN 216,3
36718,Betriebswirtschaft,Wege zur optimalen Gestaltung der Moderation in regionalen Unternehmensnetzwerken (am Beispiel eines InnoRegio-Projektes),Klein- und Mittelbetrieb|Unternehmenskooperation|Netzwerkmanagement|Hochschulschrift|Klein- und Mittelbetrieb|Unternehmenskooperation|Netzwerkmanagement,de,QP 120,3
149576,Wirtschaft / Recht,Sozialabgaben- und steuerfreie Arbeitgeberleistungen als Instrument der Lohnoptimierung im Lichte des BFH-Urteils vom 19.09.2012,Bevölkerungsentwicklung|Lohnpolitik|Hochschulschrift|Bevölkerungsentwicklung|Lohnpolitik,de,PN 216,3
56792,Logistik,Optimierung der internen Logistikkette eines Automobilzulieferers,Hochschulschrift,de,QP 500,3
233027,Luftfahrttechnik / Luftfahrtlogistik,Prozessanalyse und Optimierung des Planungssystems zur Durchführung von planmäßigen Instandhaltungsarbeiten an Luftfahrzeugen,Luftfahrzeug|Instandhaltung|Hochschulschrift|Luftfahrzeug|Instandhaltung,de,ZO 7202,4
59354,Betriebswirtschaft,Neuausrichtung des Bewerbermanagements der Lufthansa Bombardier Aviation Services GmbH auf das Bewerber- und Talent Relationship Management der Deutschen Lufthansa AG,Hochschulschrift,de,QP 120,3
149577,Wirtschaft / Recht,Rechtsmissbrauch bei Dokumentenakkreditiven - Internationaler Rechtsvergleich,Rechtsschutz|Deutschland|China|USA|Hochschulschrift|Rechtsschutz|Deutschland|China|USA,de,PN 216,3
123618,Betriebswirtschaft,Gestaltung von Kundengewinnung und Kundenbindung in kommunalen Eigenbetrieben am Beispiel des Schwimmbades Schwapp Fürstenwalde,Nonprofit-Bereich|Optimierung|Marketing|Angebotskalkulation|Hochschulschrift|Nonprofit-Bereich|Optimierung|Marketing|Angebotskalkulation,de,QP 120,3
69329,Betriebswirtschaft,Auswirkungen der Wirtschaftskrise auf Diversifikationsstrategien von Unternehmen : eine quantitative Untersuchung,Wirtschaftskrise|Diversifikation|Hochschulschrift|Wirtschaftskrise|Diversifikation,de,QP 120,3
240033,Verwaltung / Recht,Die Altersfeststellung bei unbegleiteten ausländischen Kindern und Jugendlichen vor dem Hintergrund der Flüchtlingskrise,Flüchtling|Minderjährigkeit|Altersbestimmung|Asylrecht|Hochschulschrift|Flüchtling|Minderjährigkeit|Altersbestimmung|Asylrecht,de,PN 216,3
51237,Betriebswirtschaft,Ein strategischer Ansatz zur Entwicklung einer innovationsförderlichen Unternehmenskultur mit Hilfe von Wissensmanagement-Bausteinen - dargestellt an einem mittelständischen Unternehmen der Elektroindustrie,Unternehmenskultur|Wissensmanagement|Strategie|Hochschulschrift|Unternehmenskultur|Wissensmanagement|Strategie,de,QP 120,3
123619,Betriebswirtschaft,Entwicklung des Online Vertriebes der Riller und Schnauck GmbH,Marketingstrategie|Zukunft|Kennzahlensystem|Hochschulschrift|Marketingstrategie|Zukunft|Kennzahlensystem,de,QP 120,3
36719,Betriebswirtschaft,Einführung eines Controllingsystems in ein kommunales Energieversorgungsunternehmen am Beispiel der Stadtwerke Neustrelitz GmbH,Energiemarkt|Energieversorgungsunternehmen|Controlling|Unternehmensplanung|Hochschulschrift|Energiemarkt|Energieversorgungsunternehmen|Controlling|Unternehmensplanung,de,QP 120,3
62240,Betriebswirtschaft,Geschäftsfelderweiterung in der Digitaldruckbranche in einer wirtschaftlich schwierigen Zeit : Chance oder Risiko?,Geschäftsfeldplanung|Enterprise-Resource-Planning|Hochschulschrift|Geschäftsfeldplanung|Enterprise-Resource-Planning,de,QP 120,3
121495,Maschinenbau,Evaluierung der Superlegierung Rene 80 für das Laser-Pulver-Auftragschweißen,Laserauftragschweißen|Pulverbeschichten|Superlegierung|Nickellegierung|Evaluation|Hochschulschrift|Laserauftragschweißen|Pulverbeschichten|Superlegierung|Nickellegierung|Evaluation,de,ZL 3000,4
52203,Betriebswirtschaft,Konzept und Realisation eines Controllingtools zur projektbezogenen Umsatzprognose,Controlling|Projektmanagement|Hochschulschrift|Controlling|Projektmanagement,de,QP 120,3
240038,Verwaltung / Recht,Das Gesetz zur Förderung der elektronischen Verwaltung (EGovG) : eine Analyse der Wirkung auf den Endverbraucher in Deutschland unter Berücksichtigung des Nutzer- und Nutzungsverhaltens,Deutschland: E-Government-Gesetz|E-Government|Verwaltung|Hochschulschrift|E-Government|Deutschland: E-Government-Gesetz 2013|Verwaltung,de,PN 216,3
64764,Wirtschaft / Recht,Das Mitbestimmungsrecht von Arbeitnehmern in der Europäischen Aktiengesellschaft : Flucht aus der Mitbestimmung für deutsche Unternehmen?,Deutschland: SE-Beteiligungsgesetz|Europäische Aktiengesellschaft|Mitbestimmung|Hochschulschrift|Europäische Aktiengesellschaft|Mitbestimmung|Deutschland: SE-Beteiligungsgesetz,de,PN 216,3
16492,Betriebswirtschaft,Erarbeitung einer Telelearninglösung,E-Learning|Konzeption|Hochschulschrift|E-Learning|Konzeption,de,QP 120,3
240039,Wirtschaft / Recht,Robotereinsatz im Pflegebereich : ein Implementierungsplan zur erfolgreichen Umsetzung durch die Personalabteilung unter Betrachtung auftretender Probleme,Pflegemanagement|Robotik|Assistenzsystem|Hochschulschrift|Pflegemanagement|Robotik|Assistenzsystem,de,PN 216,3
51238,Betriebswirtschaft,Mögliche Wege zur leistungsgerechten Entlohnung - dargestellt am Beispiel der EBK Holding GmbH & Co. KG,Vergütung|Lohnpolitik|Hochschulschrift|Vergütung|Lohnpolitik,de,QP 120,3
149591,Wirtschaft / Recht,Active Sourcing im IT-Sektor - eine integrierte Betrachtung von Recruiting und Personalmarketing in Zeiten des Fachkräftemangels,Arbeitsmarkt|Bevölkerungsentwicklung|Hochschulschrift|Arbeitsmarkt|Bevölkerungsentwicklung,de,PN 216,3
34955,Logistik,Projektstudie zur Sanierung eines Gaspipelinesystems auf dem Thyssen Krupp Stahl Oxygen Stahlwerk in Duisburg in Zusammenarbeit mit der CargoLifter Network GmbH in Brand,Stahlwerk|Luftschiff|Ferngasleitung|Modernisierung (Bauwesen)|Projektmanagement|Hochschulschrift|Stahlwerk|Luftschiff|Ferngasleitung|Modernisierung (Bauwesen)|Projektmanagement,de,QP 500,3
149593,Wirtschaft / Recht,Die Auswirkungen der Arbeitnehmerfreizügigkeit auf den deutschen Arbeitsmarkt,Europäische Union|Bevölkerungsentwicklung|Arbeitsmobilität|Hochschulschrift|Europäische Union|Bevölkerungsentwicklung|Arbeitsmobilität,de,PN 216,3
240040,Wirtschaft / Recht,"Die kalte Progression der Einkommenssteuer : Auswirkungen und Maßnahmen zur Vermeidung der ,,heimlichen'' Steuererhöhung",Steuerbelastung|Steuerprogression|Inflation|Hochschulschrift|Steuerbelastung|Steuerprogression|Inflation,de,PN 216,3
33420,Betriebswirtschaft,Vorstudie zur Machbarkeit eines Patienteninformationsterminals in Arztpraxen,Arztpraxis|Produkteinführung|Patienteninformation|Datensichtgerät|Feasibility-Studie|Hochschulschrift|Arztpraxis|Produkteinführung|Patienteninformation|Datensichtgerät|Feasibility-Studie,de,QP 120,3
64165,Biosystemtechnik / Bioinformatik,Etablierung verschiedener Bead-basierter Multiplexmethoden mit einem Suspensions-Array-System,Labormedizin|Immunoscreening|Hochschulschrift|Labormedizin|Immunoscreening,de,WF 9720,4
39138,Wirtschaftsinformatik,Entwurf und Implementierung einer JAVA Klassenbibliothek zum Parsen und Generieren von HBCI Segmenten,Kreditwesen|Home Banking|Softwareentwicklung|Schnittstelle|Implementierung (Informatik)|Hochschulschrift|Kreditwesen|Home Banking|Softwareentwicklung|Schnittstelle|Implementierung 〈Informatik〉,de,QH 500,3
149595,Verwaltung / Recht,Die Person des öffentlichen Lebens im Spannungsfeld von Persönlichkeitsrecht und öffentlichem beziehungsweise medialem Interesse,Pressefreiheit|Berichterstattung|Hochschulschrift|Pressefreiheit|Berichterstattung,de,PN 216,3
109433,Telematik,"Evaluation möglicher Lokomotionsformen für humanoide Roboter mit dem modularen Roboter-Bausatz ""Bioloid""",Fortbewegung|Humanoider Roboter|Robotik|Firmware|Hochschulschrift|Fortbewegung|Humanoider Roboter|Robotik|Firmware,de,ST 230,3
240045,Wirtschaft / Recht,Generation Z - Rekrutierung von Auszubildenden der Pflegebranche in den sozialen Medien,Rekrutierung|Pflegeberuf|Social Media|Hochschulschrift|Rekrutierung|Pflegeberuf|Social Media,de,PN 216,3
109434,Wirtschaftsingenieurwesen,Entwicklung eines Qualifikationskonzeptes für Assessoren von Problemlösungsprozessen. Weiterentwicklung der Assessmentkriterien zu Minimierung von Unsicherheiten bei der subjektiven Bewertung der Qualität von Problemlösungsprozessen (8D),Hochschulschrift,de,QP 500,3
109435,Wirtschaftsingenieurwesen,Anpassung der Mischanlagen und der Lagermöglichkeiten der Halbfabrikate an die veränderten Chargengrößen der Herstellung bei der Lacufa GmbH im Werk Fürstenwalde,Hochschulschrift,de,QP 500,3
109430,Logistik,Entwicklung eines Logistikprozesses für Partnerprogramme an einem realen Beispiel für ein Unternehmen des eCommerce,Hochschulschrift,de,QP 500,3
65457,Europäisches Management,Deutsch - Arabische Geschäftskommunikation am Beispiel der Verhandlungsführung,Kulturstandard|Verhandlungsführung|Interkulturelle Kompetenz|Arabische Staaten|Hochschulschrift|Arabische Staaten|Kulturstandard|Verhandlungsführung|Interkulturelle Kompetenz,de,QP 120,3
51282,Wirtschaftsingenieurwesen,Untersuchung der Produktions- und Lagerflächen sowie Neugestaltung des Masterialflusses der Firma EFEN GmbH im Werk Uebigau,Hochschulschrift,de,QP 500,3
240273,Wirtschaft / Recht,Wissensmanagement im Kontext der öffentlichen Verwaltung : Handlungsempfehlungen zur Sicherung der Leistungs- und Funktionsfähigkeit,Verwaltung|Wissensmanagement|Informationsgesellschaft|Wissenschaftstransfer|Hochschulschrift|Verwaltung|Wissensmanagement|Informationsgesellschaft|Wissenschaftstransfer,de,PN 216,3
193728,Wirtschaftsingenieurwesen,Untersuchung der Notwendigkeit von lastvariablen Stromtarifen aufgrund einer zunehmenden regenerativen Energieerzeugung und die Erstellung eines Konzepts zur effektiven Nutzung im privaten Haushalt,Energiemanagement|Lastverteilung (Energietechnik)|Energieversorgung|Hochschulschrift|Energiemanagement|Lastverteilung (Energietechnik)|Energieversorgung,de,QP 500,3
101318,Telematik,"Betrachtung der Wirtschaftlichkeit von MMS, SMS und WAP-Push als Marketingverbreitungsformen, sowie die Erweiterung der hybris e-Business Plattform um die Fähigkeit der Erstellung von personalisierten, mobilen Nachrichten und deren Auslieferung auf mobile Endgeräte",Direktmarketing|Mobiles Endgerät|Electronic Commerce|Softwareentwicklung|Hochschulschrift|Direktmarketing|Mobiles Endgerät|Electronic Commerce|Softwareentwicklung,de,ST 230,3
240275,Europäisches Management,"Fair Trade als eine mögliche Handelsalternative in Schwellenländern, am Beispiel der Erstellung eines Businessplans zur Herstellung von peruanischem Wodka.",Fairer Handel|Geschäftsplan|Makroökonomie|Schwellenländer|Hochschulschrift|Fairer Handel|Schwellenländer|Geschäftsplan|Makroökonomie,de,QP 120,3
