text	uri
Biosystemtechnik / Bioinformatik Untersuchung des Wachstumsverhaltens von zellbiologischen Modellen unter Anwendung der Elektronischen Speckle Muster Interferometrie Zellbiologie und Stoffwechsel Wachstum Speckle-Interferometrie Organismus Hochschulschrift Wachstum Zellbiologie und Stoffwechsel Speckle-Interferometrie Organismus	th-wildau:WF9720
"Telematik Erstellung einer Studie für das T-Systems Produkt ""Intercompany-Posting"" (IC-P), welches den Rechnungsverkehr mit dem Ziel der massiven Kosteneinsparung bei Konzernen mit vielen Beteiligungen und Tochterunternehmen automatisiert Rechnungswesen Automation Interner Schriftverkehr Kostensenkung Hochschulschrift Rechnungswesen Automation Interner Schriftverkehr Kostensenkung"	th-wildau:ST230
Wirtschaftsingenieurwesen Prozesssimulation des Rohbau Sprinter zur Optimierung der Gesamtdurchlaufzeit Hochschulschrift	th-wildau:QP500
Wirtschaftsingenieurwesen Implementierung eines integrierten Managementsystems bei der Comañía Electrónica del Automóvil S.A. (CEDASA) Hochschulschrift	th-wildau:QP500
Betriebswirtschaft Zielvereinbarungen als Führungsmittel und Grundlage einer erfolgsabhängigen Vergütung anhand eines Anreizsystems in Sparkassen Zielbildung Führung Hochschulschrift Zielbildung Führung	th-wildau:QP120
Luftfahrttechnik / Luftfahrtlogistik Auslegung eines höhentauglichen Antriebs für das unbemannte Luftfahrtsystem ATISS Drohne (Flugkörper) Antriebssteuerung Hochschulschrift Drohne (Flugkörper) Antriebssteuerung	th-wildau:ZO7202
Europäisches Management Die Rolle und Optimierung des Cash Managements in der Corporate Finance von KMU und Konzernen Klein- und Mittelbetrieb Cash Management Konzern Prozessoptimierung Hochschulschrift Klein- und Mittelbetrieb Cash Management Konzern Prozessoptimierung	th-wildau:QP120
Betriebswirtschaft Marketingmanagement in einem mittelständischen Hotel- und Gastronomiebetrieb Marketingmanagement Klein- und Mittelbetrieb Hochschulschrift Marketingmanagement Klein- und Mittelbetrieb	th-wildau:QP120
Maschinenbau Entwicklung einer Zentrifugalkraftdichtung für eine Reibungsturbine Turbine Dichtung (Technik) Hochschulschrift Turbine Dichtung (Technik)	th-wildau:ZL3000
Verwaltung / Recht Die gemeinsame Handelspolitik der Europäischen Union am Beispiel der Transatlantischen Handels- und Investitionspartnerschaft (TTIP) Europäische Union Transatlantisches Freihandelsabkommen Handelspolitik Hochschulschrift Handelspolitik Transatlantisches Freihandelsabkommen Europäische Union	th-wildau:PN216
Wirtschaftsingenieurwesen Untersuchung der Auswirkungen des Unbundling des deutschen Energiemarktes auf Energieversorgungsunternehmen Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen Energiewirtschaft Hochschulschrift Energiewirtschaft Bundesnetzagentur für Elektrizität, Gas, Telekommunikation, Post und Eisenbahnen	th-wildau:QP500
Maschinenbau Prozesstechnische und arbeitstechnische Optimierung eines Schleifzentrums mit der Kapazität von 1300 t jährlicher Schleifleistung Hochschulschrift	th-wildau:ZL3000
Verwaltung / Recht Untersuchungen zum nachhaltigen Projektmanagement in der öffentlichen Verwaltung am Beispiel der Handwerkskammer Frankfurt (Oder) - Region Ostbrandenburg Handwerkskammer Frankfurt (Oder) - Region Ostbrandenburg Projektmanagement Nachhaltigkeit Verwaltung Hochschulschrift Handwerkskammer Frankfurt (Oder) - Region Ostbrandenburg Projektmanagement Nachhaltigkeit Verwaltung	th-wildau:PN216
Luftfahrttechnik / Luftfahrtlogistik Bestimmung von Kandidaten zur Reduktion geplanter Wartung von Flugzeugsystemen durch verbesserte Überwachungsfunktionen Flugzeug Instandhaltung Überwachung Hochschulschrift Flugzeug Instandhaltung Überwachung	th-wildau:ZO7202
Wirtschaftsingenieurwesen Konzept für die Reihenfolgeplanung bei Berliner Glas KGaA Kapazitätsbelegungsplanung Reihenfolgeplanung Hochschulschrift Kapazitätsbelegungsplanung Reihenfolgeplanung	th-wildau:QP500
Business Management Sponsoring im E-Sport - Motivationen von Unternehmen und Wirkungen der Maßnahmen auf Zielgruppen E-Sport Sponsoring Hochschulschrift E-Sport Sponsoring	th-wildau:QP120
Maschinenbau Untersuchung der Eignung von Ferrofluiden zur Reinigung von Fußbodenheizungen Magnetische Flüssigkeit Fußbodenheizung Heizung Kalk Hochschulschrift Magnetische Flüssigkeit Fußbodenheizung Heizung Kalk	th-wildau:ZL3000
Betriebswirtschaft Vergleichende Analysen von Lauchkampagnen in verschiedenen Herstellerbranchen mit Ableitungen für Produkteinführungen in der Pharmaindustrie Hochschulschrift	th-wildau:QP120
Luftfahrttechnik / Luftfahrtlogistik Auswirkungen des novellierten Fluglärmgesetzes auf Flughäfen Deutschland: Gesetz zum Schutz gegen Fluglärm Flughafen Fluglärm Lärmschutz Hochschulschrift Flughafen Fluglärm Deutschland: Gesetz zum Schutz gegen Fluglärm 1971 Lärmschutz	th-wildau:ZO7202
Technical Management Entscheidungsprozess bei der ERP-Systemauswahl am Beispiel eines E-Commerce Unternehmens Systemauswahl Electronic Commerce Unternehmen Hochschulschrift Systemauswahl Electronic Commerce Unternehmen	th-wildau:QP500
Wirtschaftsingenieurwesen Weiterentwicklung eines prozessorientierten Qualitätsmanagementsystems für Projekte im Sonderanlagenbau Hochschulschrift	th-wildau:QP500
Wirtschaftsingenieurwesen Einführung einer Flächen- und Mitarbeiterdatenbank bei Rolls Royce Deutschland Luft- und Raumfahrtindustrie Facility-Management Computer Aided Facility Management Datenbank Hochschulschrift Luft- und Raumfahrtindustrie Facility-Management Computer Aided Facility Management Datenbank	th-wildau:QP500
Luftfahrttechnik / Luftfahrtlogistik Baggage Tracking - Die Entwicklung eines innovativen Gepäckermittlungssystems Gepäck Lokalisation Hochschulschrift Gepäck Lokalisation	th-wildau:ZO7202
Betriebswirtschaft Mobiles Arbeiten - Eine qualitative Untersuchung der gegenwärtigen Stimmung zum mobilen Arbeiten im Zeitalter der Digitalisierung in kleinen und mittelständigen Unternehmen. Mobile arbeiten Unternehmen Hochschulschrift Mobile arbeiten Unternehmen	th-wildau:QP120
Maschinenbau Extreme Weather Conditions : Erstellung eines Handbuchs zur Sicherstellung der Wintertauglichkeit von Zugneukonstruktionen Schienenfahrzeugbau Kältebeständigkeit Kälteresistenz Schienenfahrzeug Hochschulschrift Hochschulschrift Schienenfahrzeugbau Kältebeständigkeit Kälteresistenz Schienenfahrzeug	th-wildau:ZL3000
Wirtschaftsingenieurwesen Technologische und wirtschaftliche Betrachtung einer lastabhängigen Volumenstromanpassung in den Trocknern der Lackierung der Mercedes-Benz Ludwigsfelde GmbH Lackierung Wirtschaftlichkeit Nachhaltigkeit Hochschulschrift Lackierung Wirtschaftlichkeit Nachhaltigkeit	th-wildau:QP500
Betriebswirtschaft Evaluierung und Optimierung der Geschäftsprozesse im Bereich Einkauf der Kletterparadies GmbH Prozessanalyse (Prozessmanagement) Einkauf Hochschulschrift Prozessanalyse 〈Prozessmanagement〉 Einkauf	th-wildau:QP120
Betriebswirtschaft Entwicklung einer dienstleistungsorientierten Unternehmenskonzeption anhand eines ausgewählten Beispiels Dienstleistungssektor Kundenbindung Geschäftsplan Hochschulschrift Dienstleistungssektor Kundenbindung Geschäftsplan	th-wildau:QP120
Telematik Programmieren einer Anwendung zur Auswertung und grafischen Darstellung von XML-basierten eBay-Daten unter Verwendung von Oracle 10g-XSLT und PL/SQL Hochschulschrift	th-wildau:ST230
Wirtschaftsingenieurwesen Erstellung eines Leitfadens zur Bewertung potentieller Produktionsstandorte Fotovoltaikindustrie Produktionsstandort Standortfaktor (Wirtschaft) China Hochschulschrift Fotovoltaikindustrie Produktionsstandort Standortfaktor (Wirtschaft) China	th-wildau:QP500
Betriebswirtschaft Darstellung und Kritik des Umweltberichtes ausgewählter DAX-Unternehmen Umweltbericht Deutscher Aktienindex Unternehmen Kritik Hochschulschrift Deutscher Aktienindex Unternehmen Umweltbericht Kritik	th-wildau:QP120
Betriebswirtschaft Wege der aufwandsarmen Personalbeschaffung im Vorfeld einer beabsichtigten Geschäftserweiterung Personalbeschaffung Hochschulschrift Personalbeschaffung	th-wildau:QP120
Wirtschaftsingenieurwesen Controlling in der öffentlichen Verwaltung - Theorie und Praxiserfahrungen Verwaltung Controlling Hochschulschrift Verwaltung Controlling	th-wildau:QP500
Maschinenbau Ermittlung der Einsatzmöglichkeiten drehzahlvariabler Pumpenantriebe Pumpe Drehzahlveränderlicher Antrieb Schaltplan Elektromotor Hochschulschrift Pumpe Drehzahlveränderlicher Antrieb Schaltplan Elektromotor	th-wildau:ZL3000
Betriebswirtschaft Fachkonzeption für ein erweitertes Leistungsverrechnungsmodell im Rahmen des Projektes einer Zentralstelle für Beschaffung des Landes Brandenburg Konzeption Beschaffung Hochschulschrift Konzeption Beschaffung	th-wildau:QP120
Maschinenbau Untersuchung der Wirksamkeit der Inspektions- und Wartungsstrategien an den Fertigungsanlagen des Kaltwalzwerkes der ArcelorMittal Eisenhüttenstadt GmbH, deren Optimierung sowie Neuaufteilung einzelner Anweisungen und Überprüfung der Zyklen hinsichtlich Effektivität Inspektion Kaltwalzwerk Optimierung Zyklus Hochschulschrift Inspektion Kaltwalzwerk Optimierung Zyklus	th-wildau:ZL3000
Wirtschaft / Recht Der indische Markt für ausländische Investoren : Szenarien für den Markteintritt und Grundlagen der Unternehmensbesteuerung Marktzugang Auslandsinvestition Steuerrecht Indien Hochschulschrift Indien Marktzugang Auslandsinvestition Steuerrecht	th-wildau:PN216
Maschinenbau Spannungstechnische Schweißnahtuntersuchung an einem Heizkessel Hochschulschrift	th-wildau:ZL3000
Wirtschaft / Recht Mobbing am Arbeitsplatz : Ursachen, Folgen, Auswirkungen, Intervention, Prävention und rechtliche Bewertung : in Zusammenarbeit mit der TRAINICO Training und Ausbildung Cooperation in Berlin Brandenburg GmbH Arbeitsklima Arbeitspsychologie Konflikt Mobbing Hochschulschrift Arbeitsklima Arbeitspsychologie Konflikt Mobbing	th-wildau:PN216
Logistik Optimierung der Entsorgungslogistik auf Großbaustellen, durch den Einsatz von RFID Optimierung Entsorgungslogistik Großbaustelle RFID Hochschulschrift Optimierung Entsorgungslogistik Großbaustelle RFID	th-wildau:QP500
Maschinenbau Entwurf eines gewichtsbelasteten Über- und Unterdruckendventils DN 150 Hochschulschrift	th-wildau:ZL3000
Wirtschaftsingenieurwesen Konzept zur Verwaltung und Steuerung von Produktionskapazitäten eines Motorradherstellers Hochschulschrift	th-wildau:QP500
Wirtschaftsinformatik Erstellung eines datenbankgestützten Kundenverwaltungssytems für die mirablau media GmbH, Goßlarstraße 12, 12161 Berlin Hochschulschrift	th-wildau:QH500
Betriebswirtschaft Vorschläge für eine verbesserte Messung von Kundenzufriedenheit in deutschen Kreditinstituten am Beispiel der HypoVereinsbank Verbraucherzufriedenheit Messung Hochschulschrift Verbraucherzufriedenheit Messung	th-wildau:QP120
Wirtschaftsingenieurwesen Variantenbetrachtung zur Sanierung der Rauchgaskanäle im Kraftwerk Schwarze Pumpe Kraftwerk Sanierung Hochschulschrift Kraftwerk Sanierung	th-wildau:QP500
Wirtschaftsinformatik Konzeptionierung und prototypische Implementierung einer Anwendung zur online-basierten Terminvergabe auf Grundlage von ASP.NET als Instrument der Kostenreduzierung Terminvereinbarung Online-Dienst Webentwicklung Hochschulschrift Terminvereinbarung Online-Dienst Webentwicklung	th-wildau:QH500
Wirtschaftsingenieurwesen Umstellung der Produktionsplanung und –steuerung auf ein Holsystem Hochschulschrift	th-wildau:QP500
Logistik Analyse der Möglichkeit der Einführung eines Mietsystems für die Mehrwegbehälter des Original Teile : Behältermanagements der Volkswagen AG Hochschulschrift	th-wildau:QP500
Wirtschaft / Recht Die Außenhaftung von Geschäftsführer und Gesellschafter einer Not leidenden Limited in Deutschland Private limited company Außenhaftung Gesellschafterhaftung Gesellschaftsrecht Hochschulschrift Private limited company Außenhaftung Gesellschafterhaftung Gesellschaftsrecht	th-wildau:PN216
Maschinenbau Entwicklung einer Radienschleifmaschine zur Herstellung von Schutzkappen aus optischem Glas Schleifmaschine Konzipieren (Technik) Optisches Glas Hochschulschrift Schleifmaschine Konzipieren 〈Technik〉 Optisches Glas	th-wildau:ZL3000
Betriebswirtschaft Optimierung von Standardprozessen am Beispiel der Corporate Controlling Group der BIOTRONIK SE & Co. KG Prozessoptimierung Ablauforganisation Hochschulschrift Prozessoptimierung Ablauforganisation	th-wildau:QP120
Logistik Planung und Bewertung eines alternativen Angebots- und Betriebskonzeptes für den ÖPNV der Landeshauptstadt Potsdam Öffentlicher Personennahverkehr Verkehrsplanung Verkehrsbetrieb Potsdam Hochschulschrift Öffentlicher Personennahverkehr Verkehrsplanung Verkehrsbetrieb Potsdam	th-wildau:QP500
Wirtschaftsingenieurwesen Erarbeitung eines Pflichtenheftes für die Einführung / den Betrieb der Werkstattprogrammierung Maschinenbauindustrie Strömungsmaschine WOP Pflichtenheft Hochschulschrift Maschinenbauindustrie Strömungsmaschine WOP Pflichtenheft	th-wildau:QP500
Betriebswirtschaft Prozessverbesserung des Kapazitätsmanagements der Volkswagen AG unter Nutzung einer Kapazitätsdatenbank Kraftfahrzeugindustrie Produktionswirtschaft Prozessmanagement Kapazitätsmanagement Hochschulschrift Kraftfahrzeugindustrie Produktionswirtschaft Prozessmanagement Kapazitätsmanagement	th-wildau:QP120
Betriebswirtschaft Der Einfluss des Web 2.0 auf die Strategie von B2C Softwareanbietern World Wide Web 2.0 Business-to-Consumer Hochschulschrift World Wide Web 2.0 Business-to-Consumer	th-wildau:QP120
Betriebswirtschaft Welche Auswirkungen hat die roboterassistierte Operationsmethode (Da Vinci System) auf die Kundenzufriedenheit in einer modernen Universitätsfrauenklinik - Implikationen für das Qualitätsmanagement Gesundheitswesen Telemedizin Hochschulschrift Gesundheitswesen Telemedizin	th-wildau:QP120
Verwaltung / Recht Bürokratieabbau in Deutschland : Implementierung des niederländischen Standard-Kosten-Modells zur Bürokratiekostenmessung Verwaltungsvereinfachung Kostenrechnung Informationskosten Hochschulschrift Verwaltungsvereinfachung Kostenrechnung Informationskosten	th-wildau:PN216
Logistik Erarbeitung des Logistikkonzeptes für die innerbetrieblichen Materialflussprozesse im Rahmen einer Neuplanung eines Fertigungsstandortes in China für die Robert Bosch GmbH Hochschulschrift	th-wildau:QP500
Wirtschaft / Recht Die Videoüberwachung von Mitarbeitern im Betrieb Videoüberwachung Mitarbeiter Hochschulschrift Videoüberwachung Mitarbeiter	th-wildau:PN216
Wirtschaftsingenieurwesen Aufbau eines zeitnahen Projektcontrollings in einem mittelständischen Werkzeugbau Klein- und Mittelbetrieb Projektcontrolling Hochschulschrift Klein- und Mittelbetrieb Projektcontrolling	th-wildau:QP500
Physikalische Technik Beurteilung verschiedener Verfahren zur Bestimmung der Maschinennachgiebigkeit im Rahmen der DIN EN ISO 14577 bei der instrumentierten Eindringprüfung im Makrobereich Eindringverfahren Hochschulschrift Eindringverfahren	th-wildau:ZL3000
Business Management Umweltkostenrechnung als Instrument zur Steigerung des Shareholder Value Kostenrechnung Shareholder-Value-Analyse Hochschulschrift Kostenrechnung Shareholder-Value-Analyse	th-wildau:QP120
Business Administration Derzeitige und zukünftige Potenziale von Low-Cost-Carriern am Flughafen Frankfurt am Main Flughafen Frankfurt Main Aktiengesellschaft Kostenführerschaft Hochschulschrift Flughafen Frankfurt Main Aktiengesellschaft Kostenführerschaft	th-wildau:QP120
Bibliotheksinformatik Preservation Planning für die digitalen audio-visuellen Materialen der Technischen Informationsbibliothek Hannover - Entwicklung eines Kriterienkataloges und eines Migration Plugins Langzeitarchivierung Audiovisuelle Medien Digitalisierung Erhaltung Hochschulschrift Langzeitarchivierung Audiovisuelle Medien Digitalisierung Erhaltung	th-wildau:ST610
Technisches Management / Logistik Erstellung eines Konzeptes zur Steigerung der Wirtschaftlichkeit einer teilmanuellen Montagelinie durch die Optimierung des Materialflusses und des Layouts unter Berücksichtigung der Prinzipien der Lean Production Produktivitätszuwachs Materialfluss Hochschulschrift Produktivitätszuwachs Materialfluss	th-wildau:QP500
Wirtschaftsinformatik Konzeption und Integration eines SAP-basierten Reportings im Bereich Werkzeugbau für einen Fertigungsbetrieb Bericht Software Hochschulschrift Bericht Software	th-wildau:QH500
